[2025-12-25T13:12:30.983+0000][gc,phases   ] GC(8)   Pre Evacuate Collection Set: 1.0ms
[2025-12-25T13:12:30.983+0000][gc,phases   ] GC(8)   Merge Heap Roots: 0.3ms
[2025-12-25T13:12:30.983+0000][gc,phases   ] GC(8)   Evacuate Collection Set: 28.5ms
[2025-12-25T13:12:30.983+0000][gc,phases   ] GC(8)   Post Evacuate Collection Set: 1.7ms
[2025-12-25T13:12:30.984+0000][gc,phases   ] GC(8)   Other: 0.2ms
[2025-12-25T13:12:30.984+0000][gc,heap     ] GC(8) Eden regions: 608->0(606)
[2025-12-25T13:12:30.984+0000][gc,heap     ] GC(8) Survivor regions: 6->8(77)
[2025-12-25T13:12:30.984+0000][gc,heap     ] GC(8) Old regions: 14->14
[2025-12-25T13:12:30.985+0000][gc,heap     ] GC(8) Humongous regions: 2->2
[2025-12-25T13:12:30.985+0000][gc,metaspace] GC(8) Metaspace: 10427K(10816K)->10427K(10816K) NonClass: 9417K(9600K)->9417K(9600K) Class: 1010K(1216K)->1010K(1216K)
[2025-12-25T13:12:30.985+0000][gc          ] GC(8) Pause Young (Normal) (G1 Evacuation Pause) 629M->22M(1024M) 34.881ms
[2025-12-25T13:12:30.985+0000][gc,cpu      ] GC(8) User=0.13s Sys=0.01s Real=0.04s
[2025-12-25T13:13:30.719+0000][gc,start    ] GC(9) Pause Young (Normal) (G1 Evacuation Pause)
[2025-12-25T13:13:30.721+0000][gc,task     ] GC(9) Using 8 workers of 8 for evacuation
[2025-12-25T13:13:30.736+0000][gc,phases   ] GC(9)   Pre Evacuate Collection Set: 1.2ms
[2025-12-25T13:13:30.736+0000][gc,phases   ] GC(9)   Merge Heap Roots: 0.4ms
[2025-12-25T13:13:30.736+0000][gc,phases   ] GC(9)   Evacuate Collection Set: 10.5ms
[2025-12-25T13:13:30.736+0000][gc,phases   ] GC(9)   Post Evacuate Collection Set: 2.3ms
[2025-12-25T13:13:30.736+0000][gc,phases   ] GC(9)   Other: 0.5ms
[2025-12-25T13:13:30.736+0000][gc,heap     ] GC(9) Eden regions: 606->0(607)
[2025-12-25T13:13:30.736+0000][gc,heap     ] GC(9) Survivor regions: 8->7(77)
[2025-12-25T13:13:30.736+0000][gc,heap     ] GC(9) Old regions: 14->14
[2025-12-25T13:13:30.736+0000][gc,heap     ] GC(9) Humongous regions: 2->2
[2025-12-25T13:13:30.736+0000][gc,metaspace] GC(9) Metaspace: 10636K(11008K)->10636K(11008K) NonClass: 9624K(9792K)->9624K(9792K) Class: 1011K(1216K)->1011K(1216K)
[2025-12-25T13:13:30.737+0000][gc          ] GC(9) Pause Young (Normal) (G1 Evacuation Pause) 628M->21M(1024M) 18.079ms
[2025-12-25T13:13:30.737+0000][gc,cpu      ] GC(9) User=0.09s Sys=0.01s Real=0.02s
[2025-12-25T13:18:31.251+0000][gc,start    ] GC(10) Pause Young (Normal) (G1 Evacuation Pause)
[2025-12-25T13:18:31.251+0000][gc,task     ] GC(10) Using 8 workers of 8 for evacuation
[2025-12-25T13:18:31.275+0000][gc,phases   ] GC(10)   Pre Evacuate Collection Set: 2.0ms
[2025-12-25T13:18:31.275+0000][gc,phases   ] GC(10)   Merge Heap Roots: 0.3ms
[2025-12-25T13:18:31.275+0000][gc,phases   ] GC(10)   Evacuate Collection Set: 19.4ms
[2025-12-25T13:18:31.275+0000][gc,phases   ] GC(10)   Post Evacuate Collection Set: 1.5ms
