[2025-12-25T13:41:29.291+0000][gc,phases   ] GC(48)   Post Evacuate Collection Set: 1.5ms
[2025-12-25T13:41:29.291+0000][gc,phases   ] GC(48)   Other: 0.2ms
[2025-12-25T13:41:29.291+0000][gc,heap     ] GC(48) Eden regions: 606->0(604)
[2025-12-25T13:41:29.291+0000][gc,heap     ] GC(48) Survivor regions: 8->10(77)
[2025-12-25T13:41:29.291+0000][gc,heap     ] GC(48) Old regions: 28->28
[2025-12-25T13:41:29.291+0000][gc,heap     ] GC(48) Humongous regions: 133->133
[2025-12-25T13:41:29.291+0000][gc,metaspace] GC(48) Metaspace: 14753K(15168K)->14753K(15168K) NonClass: 13065K(13248K)->13065K(13248K) Class: 1687K(1920K)->1687K(1920K)
[2025-12-25T13:41:29.291+0000][gc          ] GC(48) Pause Young (Normal) (G1 Evacuation Pause) 773M->169M(1024M) 38.893ms
[2025-12-25T13:41:29.292+0000][gc,cpu      ] GC(48) User=0.14s Sys=0.00s Real=0.03s
[2025-12-25T13:42:08.724+0000][gc,start    ] GC(49) Pause Young (Normal) (G1 Evacuation Pause)
[2025-12-25T13:42:08.724+0000][gc,task     ] GC(49) Using 8 workers of 8 for evacuation
[2025-12-25T13:42:08.750+0000][gc,phases   ] GC(49)   Pre Evacuate Collection Set: 4.7ms
[2025-12-25T13:42:08.751+0000][gc,phases   ] GC(49)   Merge Heap Roots: 0.4ms
[2025-12-25T13:42:08.751+0000][gc,phases   ] GC(49)   Evacuate Collection Set: 17.3ms
[2025-12-25T13:42:08.751+0000][gc,phases   ] GC(49)   Post Evacuate Collection Set: 3.4ms
[2025-12-25T13:42:08.751+0000][gc,phases   ] GC(49)   Other: 0.3ms
[2025-12-25T13:42:08.751+0000][gc,heap     ] GC(49) Eden regions: 604->0(605)
[2025-12-25T13:42:08.751+0000][gc,heap     ] GC(49) Survivor regions: 10->9(77)
[2025-12-25T13:42:08.751+0000][gc,heap     ] GC(49) Old regions: 28->28
[2025-12-25T13:42:08.752+0000][gc,heap     ] GC(49) Humongous regions: 133->133
[2025-12-25T13:42:08.752+0000][gc,metaspace] GC(49) Metaspace: 14754K(15168K)->14754K(15168K) NonClass: 13066K(13248K)->13066K(13248K) Class: 1687K(1920K)->1687K(1920K)
[2025-12-25T13:42:08.752+0000][gc          ] GC(49) Pause Young (Normal) (G1 Evacuation Pause) 773M->168M(1024M) 28.169ms
[2025-12-25T13:42:08.752+0000][gc,cpu      ] GC(49) User=0.12s Sys=0.01s Real=0.03s
[2025-12-25T13:42:38.939+0000][gc,start    ] GC(50) Pause Young (Normal) (G1 Evacuation Pause)
[2025-12-25T13:42:38.939+0000][gc,task     ] GC(50) Using 8 workers of 8 for evacuation
[2025-12-25T13:42:38.951+0000][gc,phases   ] GC(50)   Pre Evacuate Collection Set: 1.4ms
[2025-12-25T13:42:38.951+0000][gc,phases   ] GC(50)   Merge Heap Roots: 0.2ms
[2025-12-25T13:42:38.951+0000][gc,phases   ] GC(50)   Evacuate Collection Set: 7.5ms
[2025-12-25T13:42:38.951+0000][gc,phases   ] GC(50)   Post Evacuate Collection Set: 2.1ms
[2025-12-25T13:42:38.951+0000][gc,phases   ] GC(50)   Other: 0.2ms
[2025-12-25T13:42:38.951+0000][gc,heap     ] GC(50) Eden regions: 605->0(607)
[2025-12-25T13:42:38.951+0000][gc,heap     ] GC(50) Survivor regions: 9->7(77)
[2025-12-25T13:42:38.951+0000][gc,heap     ] GC(50) Old regions: 28->28
[2025-12-25T13:42:38.951+0000][gc,heap     ] GC(50) Humongous regions: 133->133
[2025-12-25T13:42:38.951+0000][gc,metaspace] GC(50) Metaspace: 14756K(15168K)->14756K(15168K) NonClass: 13068K(13248K)->13068K(13248K) Class: 1687K(1920K)->1687K(1920K)
[2025-12-25T13:42:38.951+0000][gc          ] GC(50) Pause Young (Normal) (G1 Evacuation Pause) 773M->167M(1024M) 12.566ms
[2025-12-25T13:42:38.951+0000][gc,cpu      ] GC(50) User=0.06s Sys=0.00s Real=0.02s
[2025-12-25T13:43:18.558+0000][gc,start    ] GC(51) Pause Young (Normal) (G1 Evacuation Pause)
[2025-12-25T13:43:18.560+0000][gc,task     ] GC(51) Using 8 workers of 8 for evacuation
[2025-12-25T13:43:18.582+0000][gc,phases   ] GC(51)   Pre Evacuate Collection Set: 4.9ms
[2025-12-25T13:43:18.583+0000][gc,phases   ] GC(51)   Merge Heap Roots: 0.6ms
[2025-12-25T13:43:18.583+0000][gc,phases   ] GC(51)   Evacuate Collection Set: 14.3ms
[2025-12-25T13:43:18.583+0000][gc,phases   ] GC(51)   Post Evacuate Collection Set: 2.3ms
[2025-12-25T13:43:18.583+0000][gc,phases   ] GC(51)   Other: 0.6ms
[2025-12-25T13:43:18.583+0000][gc,heap     ] GC(51) Eden regions: 607->0(607)
[2025-12-25T13:43:18.583+0000][gc,heap     ] GC(51) Survivor regions: 7->7(77)
[2025-12-25T13:43:18.583+0000][gc,heap     ] GC(51) Old regions: 28->28
[2025-12-25T13:43:18.583+0000][gc,heap     ] GC(51) Humongous regions: 133->133
[2025-12-25T13:43:18.583+0000][gc,metaspace] GC(51) Metaspace: 14784K(15232K)->14784K(15232K) NonClass: 13097K(13312K)->13097K(13312K) Class: 1687K(1920K)->1687K(1920K)
[2025-12-25T13:43:18.584+0000][gc          ] GC(51) Pause Young (Normal) (G1 Evacuation Pause) 774M->166M(1024M) 25.345ms
[2025-12-25T13:43:18.584+0000][gc,cpu      ] GC(51) User=0.11s Sys=0.00s Real=0.02s
[2025-12-25T13:43:49.006+0000][gc,start    ] GC(52) Pause Young (Normal) (G1 Evacuation Pause)
[2025-12-25T13:43:49.007+0000][gc,task     ] GC(52) Using 8 workers of 8 for evacuation
[2025-12-25T13:43:49.070+0000][gc,phases   ] GC(52)   Pre Evacuate Collection Set: 12.8ms
[2025-12-25T13:43:49.070+0000][gc,phases   ] GC(52)   Merge Heap Roots: 4.3ms
[2025-12-25T13:43:49.070+0000][gc,phases   ] GC(52)   Evacuate Collection Set: 41.7ms
[2025-12-25T13:43:49.071+0000][gc,phases   ] GC(52)   Post Evacuate Collection Set: 2.5ms
[2025-12-25T13:43:49.072+0000][gc,phases   ] GC(52)   Other: 1.4ms
[2025-12-25T13:43:49.072+0000][gc,heap     ] GC(52) Eden regions: 607->0(606)
[2025-12-25T13:43:49.072+0000][gc,heap     ] GC(52) Survivor regions: 7->8(77)
[2025-12-25T13:43:49.074+0000][gc,heap     ] GC(52) Old regions: 28->29
[2025-12-25T13:43:49.076+0000][gc,heap     ] GC(52) Humongous regions: 133->133
[2025-12-25T13:43:49.077+0000][gc,metaspace] GC(52) Metaspace: 14787K(15232K)->14787K(15232K) NonClass: 13099K(13312K)->13099K(13312K) Class: 1687K(1920K)->1687K(1920K)
[2025-12-25T13:43:49.086+0000][gc          ] GC(52) Pause Young (Normal) (G1 Evacuation Pause) 773M->169M(1024M) 79.251ms
[2025-12-25T13:43:49.086+0000][gc,cpu      ] GC(52) User=0.29s Sys=0.03s Real=0.08s
[2025-12-25T13:44:19.131+0000][gc,start    ] GC(53) Pause Young (Normal) (G1 Evacuation Pause)
[2025-12-25T13:44:19.132+0000][gc,task     ] GC(53) Using 8 workers of 8 for evacuation
[2025-12-25T13:44:19.149+0000][gc,phases   ] GC(53)   Pre Evacuate Collection Set: 1.9ms
[2025-12-25T13:44:19.150+0000][gc,phases   ] GC(53)   Merge Heap Roots: 0.3ms
[2025-12-25T13:44:19.150+0000][gc,phases   ] GC(53)   Evacuate Collection Set: 12.8ms
[2025-12-25T13:44:19.150+0000][gc,phases   ] GC(53)   Post Evacuate Collection Set: 2.7ms
[2025-12-25T13:44:19.150+0000][gc,phases   ] GC(53)   Other: 0.3ms
[2025-12-25T13:44:19.151+0000][gc,heap     ] GC(53) Eden regions: 606->0(604)
[2025-12-25T13:44:19.151+0000][gc,heap     ] GC(53) Survivor regions: 8->10(77)
[2025-12-25T13:44:19.151+0000][gc,heap     ] GC(53) Old regions: 29->29
[2025-12-25T13:44:19.151+0000][gc,heap     ] GC(53) Humongous regions: 133->133
[2025-12-25T13:44:19.151+0000][gc,metaspace] GC(53) Metaspace: 14789K(15232K)->14789K(15232K) NonClass: 13101K(13312K)->13101K(13312K) Class: 1687K(1920K)->1687K(1920K)
[2025-12-25T13:44:19.151+0000][gc          ] GC(53) Pause Young (Normal) (G1 Evacuation Pause) 775M->170M(1024M) 19.857ms
[2025-12-25T13:44:19.151+0000][gc,cpu      ] GC(53) User=0.10s Sys=0.00s Real=0.02s
[2025-12-25T13:44:58.677+0000][gc,start    ] GC(54) Pause Young (Normal) (G1 Evacuation Pause)
[2025-12-25T13:44:58.678+0000][gc,task     ] GC(54) Using 8 workers of 8 for evacuation
[2025-12-25T13:44:58.704+0000][gc,phases   ] GC(54)   Pre Evacuate Collection Set: 2.1ms
[2025-12-25T13:44:58.704+0000][gc,phases   ] GC(54)   Merge Heap Roots: 0.2ms
[2025-12-25T13:44:58.704+0000][gc,phases   ] GC(54)   Evacuate Collection Set: 21.4ms
[2025-12-25T13:44:58.704+0000][gc,phases   ] GC(54)   Post Evacuate Collection Set: 1.8ms
[2025-12-25T13:44:58.704+0000][gc,phases   ] GC(54)   Other: 0.2ms
[2025-12-25T13:44:58.704+0000][gc,heap     ] GC(54) Eden regions: 604->0(605)
[2025-12-25T13:44:58.704+0000][gc,heap     ] GC(54) Survivor regions: 10->9(77)
[2025-12-25T13:44:58.704+0000][gc,heap     ] GC(54) Old regions: 29->29
[2025-12-25T13:44:58.704+0000][gc,heap     ] GC(54) Humongous regions: 133->133
[2025-12-25T13:44:58.704+0000][gc,metaspace] GC(54) Metaspace: 14793K(15232K)->14793K(15232K) NonClass: 13105K(13312K)->13105K(13312K) Class: 1687K(1920K)->1687K(1920K)
[2025-12-25T13:44:58.704+0000][gc          ] GC(54) Pause Young (Normal) (G1 Evacuation Pause) 774M->170M(1024M) 27.005ms
[2025-12-25T13:44:58.704+0000][gc,cpu      ] GC(54) User=0.17s Sys=0.00s Real=0.03s
[2025-12-25T13:45:28.941+0000][gc,start    ] GC(55) Pause Young (Normal) (G1 Evacuation Pause)
[2025-12-25T13:45:28.942+0000][gc,task     ] GC(55) Using 8 workers of 8 for evacuation
[2025-12-25T13:45:28.959+0000][gc,phases   ] GC(55)   Pre Evacuate Collection Set: 4.8ms
[2025-12-25T13:45:28.959+0000][gc,phases   ] GC(55)   Merge Heap Roots: 0.6ms
[2025-12-25T13:45:28.959+0000][gc,phases   ] GC(55)   Evacuate Collection Set: 9.8ms
[2025-12-25T13:45:28.959+0000][gc,phases   ] GC(55)   Post Evacuate Collection Set: 1.8ms
[2025-12-25T13:45:28.959+0000][gc,phases   ] GC(55)   Other: 0.3ms
[2025-12-25T13:45:28.959+0000][gc,heap     ] GC(55) Eden regions: 605->0(606)
[2025-12-25T13:45:28.959+0000][gc,heap     ] GC(55) Survivor regions: 9->8(77)
[2025-12-25T13:45:28.960+0000][gc,heap     ] GC(55) Old regions: 29->29
[2025-12-25T13:45:28.960+0000][gc,heap     ] GC(55) Humongous regions: 133->133
[2025-12-25T13:45:28.960+0000][gc,metaspace] GC(55) Metaspace: 14800K(15232K)->14800K(15232K) NonClass: 13112K(13312K)->13112K(13312K) Class: 1687K(1920K)->1687K(1920K)
[2025-12-25T13:45:28.960+0000][gc          ] GC(55) Pause Young (Normal) (G1 Evacuation Pause) 775M->168M(1024M) 18.236ms
[2025-12-25T13:45:28.960+0000][gc,cpu      ] GC(55) User=0.09s Sys=0.00s Real=0.02s
[2025-12-25T13:46:08.543+0000][gc,start    ] GC(56) Pause Young (Normal) (G1 Evacuation Pause)
[2025-12-25T13:46:08.545+0000][gc,task     ] GC(56) Using 8 workers of 8 for evacuation
[2025-12-25T13:46:08.560+0000][gc,phases   ] GC(56)   Pre Evacuate Collection Set: 2.9ms
[2025-12-25T13:46:08.560+0000][gc,phases   ] GC(56)   Merge Heap Roots: 0.4ms
[2025-12-25T13:46:08.560+0000][gc,phases   ] GC(56)   Evacuate Collection Set: 9.9ms
[2025-12-25T13:46:08.560+0000][gc,phases   ] GC(56)   Post Evacuate Collection Set: 1.3ms
[2025-12-25T13:46:08.560+0000][gc,phases   ] GC(56)   Other: 0.8ms
[2025-12-25T13:46:08.560+0000][gc,heap     ] GC(56) Eden regions: 606->0(607)
[2025-12-25T13:46:08.560+0000][gc,heap     ] GC(56) Survivor regions: 8->7(77)
[2025-12-25T13:46:08.560+0000][gc,heap     ] GC(56) Old regions: 29->30
[2025-12-25T13:46:08.560+0000][gc,heap     ] GC(56) Humongous regions: 133->133
[2025-12-25T13:46:08.560+0000][gc,metaspace] GC(56) Metaspace: 14802K(15232K)->14802K(15232K) NonClass: 13114K(13312K)->13114K(13312K) Class: 1687K(1920K)->1687K(1920K)
[2025-12-25T13:46:08.561+0000][gc          ] GC(56) Pause Young (Normal) (G1 Evacuation Pause) 774M->168M(1024M) 17.248ms
[2025-12-25T13:46:08.561+0000][gc,cpu      ] GC(56) User=0.09s Sys=0.00s Real=0.02s
[2025-12-25T13:46:38.844+0000][gc,start    ] GC(57) Pause Young (Normal) (G1 Evacuation Pause)
[2025-12-25T13:46:38.844+0000][gc,task     ] GC(57) Using 8 workers of 8 for evacuation
[2025-12-25T13:46:38.868+0000][gc,phases   ] GC(57)   Pre Evacuate Collection Set: 3.5ms
[2025-12-25T13:46:38.868+0000][gc,phases   ] GC(57)   Merge Heap Roots: 0.9ms
[2025-12-25T13:46:38.868+0000][gc,phases   ] GC(57)   Evacuate Collection Set: 17.6ms
[2025-12-25T13:46:38.869+0000][gc,phases   ] GC(57)   Post Evacuate Collection Set: 1.6ms
[2025-12-25T13:46:38.869+0000][gc,phases   ] GC(57)   Other: 0.4ms
[2025-12-25T13:46:38.869+0000][gc,heap     ] GC(57) Eden regions: 607->0(606)
[2025-12-25T13:46:38.869+0000][gc,heap     ] GC(57) Survivor regions: 7->8(77)
[2025-12-25T13:46:38.869+0000][gc,heap     ] GC(57) Old regions: 30->30
[2025-12-25T13:46:38.869+0000][gc,heap     ] GC(57) Humongous regions: 133->133
[2025-12-25T13:46:38.869+0000][gc,metaspace] GC(57) Metaspace: 14802K(15232K)->14802K(15232K) NonClass: 13114K(13312K)->13114K(13312K) Class: 1687K(1920K)->1687K(1920K)
[2025-12-25T13:46:38.869+0000][gc          ] GC(57) Pause Young (Normal) (G1 Evacuation Pause) 775M->170M(1024M) 25.446ms
[2025-12-25T13:46:38.869+0000][gc,cpu      ] GC(57) User=0.10s Sys=0.00s Real=0.03s
[2025-12-25T13:47:09.283+0000][gc,start    ] GC(58) Pause Young (Normal) (G1 Evacuation Pause)
[2025-12-25T13:47:09.284+0000][gc,task     ] GC(58) Using 8 workers of 8 for evacuation
[2025-12-25T13:47:09.319+0000][gc,phases   ] GC(58)   Pre Evacuate Collection Set: 6.4ms
[2025-12-25T13:47:09.320+0000][gc,phases   ] GC(58)   Merge Heap Roots: 1.0ms
[2025-12-25T13:47:09.320+0000][gc,phases   ] GC(58)   Evacuate Collection Set: 26.6ms
[2025-12-25T13:47:09.320+0000][gc,phases   ] GC(58)   Post Evacuate Collection Set: 1.6ms
[2025-12-25T13:47:09.320+0000][gc,phases   ] GC(58)   Other: 0.2ms
[2025-12-25T13:47:09.320+0000][gc,heap     ] GC(58) Eden regions: 606->0(604)
[2025-12-25T13:47:09.320+0000][gc,heap     ] GC(58) Survivor regions: 8->10(77)
[2025-12-25T13:47:09.320+0000][gc,heap     ] GC(58) Old regions: 30->30
[2025-12-25T13:47:09.320+0000][gc,heap     ] GC(58) Humongous regions: 133->133
[2025-12-25T13:47:09.320+0000][gc,metaspace] GC(58) Metaspace: 14804K(15232K)->14804K(15232K) NonClass: 13117K(13312K)->13117K(13312K) Class: 1687K(1920K)->1687K(1920K)
[2025-12-25T13:47:09.320+0000][gc          ] GC(58) Pause Young (Normal) (G1 Evacuation Pause) 776M->172M(1024M) 37.102ms
[2025-12-25T13:47:09.320+0000][gc,cpu      ] GC(58) User=0.17s Sys=0.00s Real=0.04s
[2025-12-25T13:49:54.900+0000][gc,start    ] GC(59) Pause Young (Normal) (G1 Evacuation Pause)
[2025-12-25T13:49:54.901+0000][gc,task     ] GC(59) Using 8 workers of 8 for evacuation
[2025-12-25T13:49:54.971+0000][gc,phases   ] GC(59)   Pre Evacuate Collection Set: 3.9ms
[2025-12-25T13:49:54.971+0000][gc,phases   ] GC(59)   Merge Heap Roots: 1.2ms
[2025-12-25T13:49:54.971+0000][gc,phases   ] GC(59)   Evacuate Collection Set: 58.1ms
[2025-12-25T13:49:54.972+0000][gc,phases   ] GC(59)   Post Evacuate Collection Set: 6.1ms
[2025-12-25T13:49:54.972+0000][gc,phases   ] GC(59)   Other: 0.8ms
[2025-12-25T13:49:54.972+0000][gc,heap     ] GC(59) Eden regions: 604->0(604)
[2025-12-25T13:49:54.972+0000][gc,heap     ] GC(59) Survivor regions: 10->10(77)
[2025-12-25T13:49:54.972+0000][gc,heap     ] GC(59) Old regions: 30->31
[2025-12-25T13:49:54.972+0000][gc,heap     ] GC(59) Humongous regions: 133->133
[2025-12-25T13:49:54.972+0000][gc,metaspace] GC(59) Metaspace: 14814K(15232K)->14814K(15232K) NonClass: 13125K(13312K)->13125K(13312K) Class: 1688K(1920K)->1688K(1920K)
[2025-12-25T13:49:54.972+0000][gc          ] GC(59) Pause Young (Normal) (G1 Evacuation Pause) 776M->172M(1024M) 71.961ms
[2025-12-25T13:49:54.973+0000][gc,cpu      ] GC(59) User=0.16s Sys=0.10s Real=0.08s
[2025-12-25T13:50:25.056+0000][gc,start    ] GC(60) Pause Young (Normal) (G1 Evacuation Pause)
[2025-12-25T13:50:25.059+0000][gc,task     ] GC(60) Using 8 workers of 8 for evacuation
[2025-12-25T13:50:25.082+0000][gc,phases   ] GC(60)   Pre Evacuate Collection Set: 8.5ms
[2025-12-25T13:50:25.082+0000][gc,phases   ] GC(60)   Merge Heap Roots: 0.7ms
[2025-12-25T13:50:25.082+0000][gc,phases   ] GC(60)   Evacuate Collection Set: 11.3ms
[2025-12-25T13:50:25.082+0000][gc,phases   ] GC(60)   Post Evacuate Collection Set: 1.8ms
[2025-12-25T13:50:25.082+0000][gc,phases   ] GC(60)   Other: 1.2ms
[2025-12-25T13:50:25.082+0000][gc,heap     ] GC(60) Eden regions: 604->0(606)
[2025-12-25T13:50:25.082+0000][gc,heap     ] GC(60) Survivor regions: 10->8(77)
[2025-12-25T13:50:25.082+0000][gc,heap     ] GC(60) Old regions: 31->31
[2025-12-25T13:50:25.082+0000][gc,heap     ] GC(60) Humongous regions: 133->133
[2025-12-25T13:50:25.082+0000][gc,metaspace] GC(60) Metaspace: 14818K(15232K)->14818K(15232K) NonClass: 13129K(13312K)->13129K(13312K) Class: 1688K(1920K)->1688K(1920K)
[2025-12-25T13:50:25.082+0000][gc          ] GC(60) Pause Young (Normal) (G1 Evacuation Pause) 776M->170M(1024M) 25.964ms
[2025-12-25T13:50:25.083+0000][gc,cpu      ] GC(60) User=0.09s Sys=0.01s Real=0.03s
[2025-12-25T13:51:04.663+0000][gc,start    ] GC(61) Pause Young (Normal) (G1 Evacuation Pause)
[2025-12-25T13:51:04.669+0000][gc,task     ] GC(61) Using 8 workers of 8 for evacuation
[2025-12-25T13:51:04.771+0000][gc,phases   ] GC(61)   Pre Evacuate Collection Set: 28.5ms
[2025-12-25T13:51:04.771+0000][gc,phases   ] GC(61)   Merge Heap Roots: 9.0ms
[2025-12-25T13:51:04.771+0000][gc,phases   ] GC(61)   Evacuate Collection Set: 51.9ms
[2025-12-25T13:51:04.771+0000][gc,phases   ] GC(61)   Post Evacuate Collection Set: 6.7ms
[2025-12-25T13:51:04.772+0000][gc,phases   ] GC(61)   Other: 6.5ms
[2025-12-25T13:51:04.772+0000][gc,heap     ] GC(61) Eden regions: 606->0(607)
[2025-12-25T13:51:04.772+0000][gc,heap     ] GC(61) Survivor regions: 8->7(77)
[2025-12-25T13:51:04.772+0000][gc,heap     ] GC(61) Old regions: 31->31
[2025-12-25T13:51:04.772+0000][gc,heap     ] GC(61) Humongous regions: 133->133
[2025-12-25T13:51:04.772+0000][gc,metaspace] GC(61) Metaspace: 14861K(15296K)->14861K(15296K) NonClass: 13172K(13376K)->13172K(13376K) Class: 1688K(1920K)->1688K(1920K)
[2025-12-25T13:51:04.772+0000][gc          ] GC(61) Pause Young (Normal) (G1 Evacuation Pause) 776M->170M(1024M) 108.472ms
[2025-12-25T13:51:04.772+0000][gc,cpu      ] GC(61) User=0.25s Sys=0.02s Real=0.10s
[2025-12-25T13:51:34.930+0000][gc,start    ] GC(62) Pause Young (Normal) (G1 Evacuation Pause)
[2025-12-25T13:51:34.930+0000][gc,task     ] GC(62) Using 8 workers of 8 for evacuation
[2025-12-25T13:51:34.971+0000][gc,phases   ] GC(62)   Pre Evacuate Collection Set: 9.3ms
[2025-12-25T13:51:34.972+0000][gc,phases   ] GC(62)   Merge Heap Roots: 0.9ms
[2025-12-25T13:51:34.972+0000][gc,phases   ] GC(62)   Evacuate Collection Set: 28.4ms
[2025-12-25T13:51:34.972+0000][gc,phases   ] GC(62)   Post Evacuate Collection Set: 2.2ms
[2025-12-25T13:51:34.972+0000][gc,phases   ] GC(62)   Other: 0.6ms
[2025-12-25T13:51:34.972+0000][gc,heap     ] GC(62) Eden regions: 607->0(605)
[2025-12-25T13:51:34.972+0000][gc,heap     ] GC(62) Survivor regions: 7->9(77)
[2025-12-25T13:51:34.972+0000][gc,heap     ] GC(62) Old regions: 31->32
[2025-12-25T13:51:34.972+0000][gc,heap     ] GC(62) Humongous regions: 133->133
[2025-12-25T13:51:34.972+0000][gc,metaspace] GC(62) Metaspace: 14877K(15296K)->14877K(15296K) NonClass: 13188K(13376K)->13188K(13376K) Class: 1688K(1920K)->1688K(1920K)
[2025-12-25T13:51:34.972+0000][gc          ] GC(62) Pause Young (Normal) (G1 Evacuation Pause) 777M->172M(1024M) 42.752ms
[2025-12-25T13:51:34.972+0000][gc,cpu      ] GC(62) User=0.21s Sys=0.00s Real=0.05s
[2025-12-25T13:52:05.132+0000][gc,start    ] GC(63) Pause Young (Normal) (G1 Evacuation Pause)
[2025-12-25T13:52:05.133+0000][gc,task     ] GC(63) Using 8 workers of 8 for evacuation
[2025-12-25T13:52:05.170+0000][gc,phases   ] GC(63)   Pre Evacuate Collection Set: 1.8ms
[2025-12-25T13:52:05.170+0000][gc,phases   ] GC(63)   Merge Heap Roots: 0.3ms
[2025-12-25T13:52:05.170+0000][gc,phases   ] GC(63)   Evacuate Collection Set: 33.1ms
[2025-12-25T13:52:05.170+0000][gc,phases   ] GC(63)   Post Evacuate Collection Set: 1.9ms
[2025-12-25T13:52:05.170+0000][gc,phases   ] GC(63)   Other: 0.3ms
[2025-12-25T13:52:05.170+0000][gc,heap     ] GC(63) Eden regions: 605->0(604)
[2025-12-25T13:52:05.170+0000][gc,heap     ] GC(63) Survivor regions: 9->10(77)
[2025-12-25T13:52:05.170+0000][gc,heap     ] GC(63) Old regions: 32->32
[2025-12-25T13:52:05.171+0000][gc,heap     ] GC(63) Humongous regions: 133->133
[2025-12-25T13:52:05.171+0000][gc,metaspace] GC(63) Metaspace: 14877K(15296K)->14877K(15296K) NonClass: 13188K(13376K)->13188K(13376K) Class: 1688K(1920K)->1688K(1920K)
[2025-12-25T13:52:05.171+0000][gc          ] GC(63) Pause Young (Normal) (G1 Evacuation Pause) 777M->174M(1024M) 39.136ms
[2025-12-25T13:52:05.171+0000][gc,cpu      ] GC(63) User=0.23s Sys=0.00s Real=0.03s
[2025-12-25T13:52:44.599+0000][gc,start    ] GC(64) Pause Young (Normal) (G1 Evacuation Pause)
[2025-12-25T13:52:44.601+0000][gc,task     ] GC(64) Using 8 workers of 8 for evacuation
[2025-12-25T13:52:44.617+0000][gc,phases   ] GC(64)   Pre Evacuate Collection Set: 3.5ms
[2025-12-25T13:52:44.618+0000][gc,phases   ] GC(64)   Merge Heap Roots: 0.3ms
[2025-12-25T13:52:44.618+0000][gc,phases   ] GC(64)   Evacuate Collection Set: 9.5ms
[2025-12-25T13:52:44.618+0000][gc,phases   ] GC(64)   Post Evacuate Collection Set: 3.0ms
[2025-12-25T13:52:44.618+0000][gc,phases   ] GC(64)   Other: 0.3ms
[2025-12-25T13:52:44.618+0000][gc,heap     ] GC(64) Eden regions: 604->0(604)
[2025-12-25T13:52:44.618+0000][gc,heap     ] GC(64) Survivor regions: 10->10(77)
[2025-12-25T13:52:44.618+0000][gc,heap     ] GC(64) Old regions: 32->32
[2025-12-25T13:52:44.618+0000][gc,heap     ] GC(64) Humongous regions: 133->133
[2025-12-25T13:52:44.618+0000][gc,metaspace] GC(64) Metaspace: 14881K(15296K)->14881K(15296K) NonClass: 13191K(13376K)->13191K(13376K) Class: 1689K(1920K)->1689K(1920K)
[2025-12-25T13:52:44.618+0000][gc          ] GC(64) Pause Young (Normal) (G1 Evacuation Pause) 778M->174M(1024M) 19.585ms
[2025-12-25T13:52:44.618+0000][gc,cpu      ] GC(64) User=0.08s Sys=0.00s Real=0.02s
[2025-12-25T13:53:14.884+0000][gc,start    ] GC(65) Pause Young (Normal) (G1 Evacuation Pause)
[2025-12-25T13:53:14.885+0000][gc,task     ] GC(65) Using 8 workers of 8 for evacuation
[2025-12-25T13:53:14.900+0000][gc,phases   ] GC(65)   Pre Evacuate Collection Set: 1.8ms
[2025-12-25T13:53:14.900+0000][gc,phases   ] GC(65)   Merge Heap Roots: 0.4ms
[2025-12-25T13:53:14.900+0000][gc,phases   ] GC(65)   Evacuate Collection Set: 10.2ms
[2025-12-25T13:53:14.900+0000][gc,phases   ] GC(65)   Post Evacuate Collection Set: 2.0ms
[2025-12-25T13:53:14.900+0000][gc,phases   ] GC(65)   Other: 0.3ms
[2025-12-25T13:53:14.901+0000][gc,heap     ] GC(65) Eden regions: 604->0(606)
[2025-12-25T13:53:14.901+0000][gc,heap     ] GC(65) Survivor regions: 10->8(77)
[2025-12-25T13:53:14.901+0000][gc,heap     ] GC(65) Old regions: 32->33
[2025-12-25T13:53:14.901+0000][gc,heap     ] GC(65) Humongous regions: 133->133
[2025-12-25T13:53:14.901+0000][gc,metaspace] GC(65) Metaspace: 14908K(15296K)->14908K(15296K) NonClass: 13219K(13376K)->13219K(13376K) Class: 1689K(1920K)->1689K(1920K)
[2025-12-25T13:53:14.901+0000][gc          ] GC(65) Pause Young (Normal) (G1 Evacuation Pause) 778M->172M(1024M) 17.484ms
[2025-12-25T13:53:14.901+0000][gc,cpu      ] GC(65) User=0.06s Sys=0.01s Real=0.02s
[2025-12-25T13:53:48.579+0000][gc,start    ] GC(66) Pause Young (Normal) (G1 Evacuation Pause)
[2025-12-25T13:53:48.580+0000][gc,task     ] GC(66) Using 8 workers of 8 for evacuation
[2025-12-25T13:53:48.595+0000][gc,phases   ] GC(66)   Pre Evacuate Collection Set: 1.4ms
[2025-12-25T13:53:48.595+0000][gc,phases   ] GC(66)   Merge Heap Roots: 0.3ms
[2025-12-25T13:53:48.595+0000][gc,phases   ] GC(66)   Evacuate Collection Set: 11.2ms
[2025-12-25T13:53:48.595+0000][gc,phases   ] GC(66)   Post Evacuate Collection Set: 1.7ms
[2025-12-25T13:53:48.595+0000][gc,phases   ] GC(66)   Other: 0.4ms
[2025-12-25T13:53:48.595+0000][gc,heap     ] GC(66) Eden regions: 606->0(607)
[2025-12-25T13:53:48.595+0000][gc,heap     ] GC(66) Survivor regions: 8->7(77)
[2025-12-25T13:53:48.595+0000][gc,heap     ] GC(66) Old regions: 33->33
[2025-12-25T13:53:48.595+0000][gc,heap     ] GC(66) Humongous regions: 133->133
